,kw/m2,degrees,degrees,degrees,kw/m2,kw,kw,kw,$/kwh,$/kwh,kw,kw,kw,%,kw,kw,kw,kw,kw,kw,kw,kw,kw,kw,kw,kw,kwh,%,$/KWH,kw,kw,kw,kw,
End Time,Global Solar,PV Solar Altitude,PV Solar Azimuth,PV Angle of Incidence,PV Incident Solar,PV Power Output,AC Primary Load,AC Primary Load Served,Grid Power Price,Grid Sellback Rate,Grid Purchases,Grid Sales,Total Electrical Load Served,Renewable Penetration,Excess Electrical Production,Unmet Electrical Load,Total Renewable Power Output,Inverter Power Input,Inverter Power Output,Rectifier Power Input,Rectifier Power Output,Trojan L16P Maximum Charge Power,Trojan L16P Maximum Discharge Power,Trojan L16P Charge Power,Trojan L16P Discharge Power,Trojan L16P Input Power,Trojan L16P Energy Content,Trojan L16P State of Charge,Trojan L16P Energy Cost,AC Required Operating Capacity,DC Required Operating Capacity,AC Operating Capacity,DC Operating Capacity,
1/5/16 1:00,0,0,-160.2163,90,0,0,0.2849759,0.2849759,0.05,0,0.2849759,0,0.2849759,0,0,0,0,0,0,0,0,0.9371396,5.996458,0,0,0,15.9858,84.18922,0.02543762,0.2849759,0,1000,5.996458,
1/5/16 2:00,0,0,-126.6778,90,0,0,0.3212547,0.3212547,0.05,0,0.3212547,0,0.3212547,0,0,0,0,0,0,0,0,0.9371396,5.982852,0,0,0,15.9858,84.18922,0.02543762,0.3212547,0,1000,5.982852,
1/5/16 3:00,0,0,-107.8765,90,0,0,0.3069418,0.3069418,0.05,0,0.3069418,0,0.3069418,0,0,0,0,0,0,0,0,0.9371396,5.980533,0,0,0,15.9858,84.18922,0.02543762,0.3069418,0,1000,5.980533,
1/5/16 4:00,0,0,-95.53796,90,0,0,0.3883899,0.3883899,0.05,0,0.3883899,0,0.3883899,0,0,0,0,0,0,0,0,0.9371396,5.980138,0,0,0,15.9858,84.18922,0.02543762,0.3883899,0,1000,5.980138,
1/5/16 5:00,0,0,-85.81155,90,0,0,0.2961794,0.2961794,0.05,0,0.2961794,0,0.2961794,0,0,0,0,0,0,0,0,0.9371396,5.980071,0,0,0,15.9858,84.18922,0.02543762,0.2961794,0,1000,5.980071,
1/5/16 6:00,0,0,-77.04398,90,0,0,0.3741704,0.3741704,0.05,0,0.3741704,0,0.3741704,0,0,0,0,0,0,0,0,0.9371396,5.980059,0,0,0,15.9858,84.18922,0.02543762,0.3741704,0,1000,5.980059,
1/5/16 7:00,0,0,-68.35346,90,0,0,0.2975031,0.2975031,0.05,0,0.2975031,0,0.2975031,0,0,0,0,0,0,0,0,0.9371396,5.980057,0,0,0,15.9858,84.18922,0.02543762,0.2975031,0,1000,5.980057,
1/5/16 8:00,0,0,-59.13229,90,0,0,0.3436513,0.3436513,0.05,0,0.3436513,0,0.3436513,0,0,0,0,0,0,0,0,0.9371396,5.980057,0,0,0,15.9858,84.18922,0.02543762,0.3436513,0,1000,5.980057,
1/5/16 9:00,0.02914302,10.03612,-48.87289,53.27899,0.02637696,0.2373926,0.3175012,0.3175012,0.12,0.05,0.1038478,0,0.3175012,74.76905,0,0,0.2373926,0.2373926,0.2136534,0,0,0.9371396,5.980057,0,0,0,15.9858,84.18922,0.02543762,0.3175012,0.05934816,1000,6.217449,
1/5/16 10:00,0.07693759,17.91111,-37.14848,39.69833,0.06975757,0.6278182,0.3125775,0.3125775,0.12,0.05,0,0,0.3125775,200.852,0,0,0.6278182,0.3473083,0.3125775,0,0,0.9371396,5.980057,0.2805099,0,0.2805099,16.24442,85.55123,0.02502121,0.3125775,0.1569545,1000,6.607875,
1/5/16 11:00,0.1375551,23.76653,-23.73315,26.83993,0.1263686,1.137317,0.3024032,0.3024032,0.12,0.05,0,0,0.3024032,376.093,0,0,1.137317,0.3360035,0.3024032,0,0,0.9371396,6.100947,0.8013137,0,0.8013137,16.98319,89.44199,0.02390342,0.3024032,0.2843293,1000,7.238265,
1/5/16 12:00,0.2040012,27.01164,-8.844007,16.64324,0.202347,1.821123,0.2845398,0.2845398,0.12,0.05,0,0.6377975,0.9223372,197.4465,1.10E-09,0,1.821123,1.024819,0.9223372,0,0,0.7963036,6.426256,0.7963036,0,0.7963036,17.71735,93.30843,0.02288735,0.2845398,0.4552807,1000,8.247379,
1/5/16 13:00,0.2144927,27.22828,6.699385,15.75377,0.2174807,1.957327,1.399985,1.399985,0.12,0.05,0,0,1.399985,139.8105,0,0,1.957327,1.555539,1.399985,0,0,0.463896,6.708803,0.4017874,0,0.4017874,18.08778,95.2593,0.02240678,1.399985,0.4893317,1000,8.666129,
1/5/16 14:00,0.2074983,24.38573,21.7413,25.18097,0.2223231,2.000908,0.3580871,0.3580871,0.45,0.2,0,1.137418,1.495505,133.7948,4.60E-08,0,2.000908,1.661672,1.495505,0,0,0.3392353,6.814764,0.3392353,0,0.3392353,18.40054,96.90645,0.02201646,0.3580871,0.5002269,1000,8.815672,
1/5/16 15:00,0.1562066,18.85881,35.38754,37.85033,0.1675378,1.50784,0.2761772,0.2761772,0.45,0.2,0,0.8878632,1.16404,129.535,-1.95E-08,0,1.50784,1.293378,1.16404,0,0,0.2144621,6.920822,0.2144621,0,0.2144621,18.59826,97.94775,0.02177665,0.2761772,0.3769601,1000,8.428662,
1/5/16 16:00,0.1095778,11.22862,47.34042,51.37344,0.1533336,1.380003,0.5141834,0.5141834,0.45,0.2,0,0.5997736,1.113957,123.883,-1.77E-08,0,1.380003,1.23773,1.113957,0,0,0.1422729,6.982183,0.1422729,0,0.1422729,18.72943,98.63856,0.02162042,0.5141834,0.3450007,1000,8.362185,
1/5/16 17:00,0.03147447,2.068656,57.78036,65.15813,0.0950102,0.8550918,0.258981,0.258981,0.45,0.2,0,0.4256568,0.6846378,124.8969,7.17E-10,0,0.8550918,0.7607087,0.6846378,0,0,0.09438301,7.022889,0.09438301,0,0.09438301,18.81644,99.09683,0.02151801,0.258981,0.2137729,1000,7.877981,
1/5/16 18:00,0,0,67.11682,90,0,0,0.9871208,0.9871208,0.45,0.2,0,0,0.9871208,0,0,0,0,1.096801,0.9871208,0,0,0.0626129,7.049894,0,1.096801,-1.096801,17.6268,92.83155,0.02151801,0.9871208,0,1000,7.049894,
1/5/16 19:00,0,0,75.84796,90,0,0,1.533075,1.533075,0.45,0.2,0,0,1.533075,0,0,0,0,1.703416,1.533075,0,0,0.727518,6.484724,0,1.703416,-1.703416,15.77918,83.10108,0.02151801,1.533075,0,1000,6.484724,
1/5/16 20:00,0,0,84.56145,90,0,0,0.4523773,0.4523773,0.45,0.2,0,0,0.4523773,0,0,0,0,0.5026415,0.4523773,0,0,0.9371396,5.711655,0,0.5026415,-0.5026415,15.23399,80.22984,0.02151801,0.4523773,0,1000,5.711655,
1/5/16 21:00,0,0,94.08217,90,0,0,0.3172988,0.3172988,0.05,0.02,0.3172988,0,0.3172988,0,0,0,0,0,0,0,0,0.9371396,5.615348,0,0,0,15.23399,80.22984,0.02151801,0.3172988,0,1000,5.615348,
1/5/16 22:00,0,0,105.9024,90,0,0,0.2580881,0.2580881,0.05,0.02,0.2580881,0,0.2580881,0,0,0,0,0,0,0,0,0.9371396,5.684593,0,0,0,15.23399,80.22984,0.02151801,0.2580881,0,1000,5.684593,
1/5/16 23:00,0,0,123.42,90,0,0,0.315479,0.315479,0.05,0.02,0.315479,0,0.315479,0,0,0,0,0,0,0,0,0.9371396,5.696393,0,0,0,15.23399,80.22984,0.02151801,0.315479,0,1000,5.696393,
1/6/16 0:00,0,0,154.3768,90,0,0,0.3276464,0.3276464,0.05,0.02,0.3276464,0,0.3276464,0,0,0,0,0,0,0,0,0.9371396,5.698404,0,0,0,15.23399,80.22984,0.02151801,0.3276464,0,1000,5.698404,
1/6/16 1:00,0,0,-160.6209,90,0,0,0.3654619,0.3654619,0.05,0,0.3654619,0,0.3654619,0,0,0,0,0,0,0,0,0.9371396,5.698747,0,0,0,15.23399,80.22984,0.02151801,0.3654619,0,1000,5.698747,
1/6/16 2:00,0,0,-127.0155,90,0,0,0.3321105,0.3321105,0.05,0,0.3321105,0,0.3321105,0,0,0,0,0,0,0,0,0.9371396,5.698805,0,0,0,15.23399,80.22984,0.02151801,0.3321105,0,1000,5.698805,
1/6/16 3:00,0,0,-108.1219,90,0,0,0.348923,0.348923,0.05,0,0.348923,0,0.348923,0,0,0,0,0,0,0,0,0.9371396,5.698815,0,0,0,15.23399,80.22984,0.02151801,0.348923,0,1000,5.698815,
1/6/16 4:00,0,0,-95.73101,90,0,0,0.3002024,0.3002024,0.05,0,0.3002024,0,0.3002024,0,0,0,0,0,0,0,0,0.9371396,5.698817,0,0,0,15.23399,80.22984,0.02151801,0.3002024,0,1000,5.698817,
1/6/16 5:00,0,0,-85.97659,90,0,0,0.4078242,0.4078242,0.05,0,0.4078242,0,0.4078242,0,0,0,0,0,0,0,0,0.9371396,5.698817,0,0,0,15.23399,80.22984,0.02151801,0.4078242,0,1000,5.698817,
1/6/16 6:00,0,0,-77.19426,90,0,0,0.3749808,0.3749808,0.05,0,0.3749808,0,0.3749808,0,0,0,0,0,0,0,0,0.9371396,5.698817,0,0,0,15.23399,80.22984,0.02151801,0.3749808,0,1000,5.698817,
1/6/16 7:00,0,0,-68.49722,90,0,0,0.3641829,0.3641829,0.05,0,0.3641829,0,0.3641829,0,0,0,0,0,0,0,0,0.9371396,5.698817,0,0,0,15.23399,80.22984,0.02151801,0.3641829,0,1000,5.698817,
1/6/16 8:00,0,0,-59.27465,90,0,0,0.4092091,0.4092091,0.05,0,0.4092091,0,0.4092091,0,0,0,0,0,0,0,0,0.9371396,5.698817,0,0,0,15.23399,80.22984,0.02151801,0.4092091,0,1000,5.698817,
1/6/16 9:00,0.0279773,10.05217,-49.01654,53.36633,0.02527452,0.2274706,0.2830895,0.2830895,0.12,0.05,0.07836595,0,0.2830895,80.3529,0,0,0.2274706,0.2274706,0.2047236,0,0,0.9371396,5.698817,0,0,0,15.23399,80.22984,0.02151801,0.2830895,0.05686766,1000,5.926288,
1/6/16 10:00,0.121235,17.9483,-37.29291,39.76852,0.1166111,1.0495,0.2892335,0.2892335,0.12,0.05,0,0,0.2892335,362.8557,0,0,1.0495,0.3213706,0.2892335,0,0,0.9371396,5.698817,0.7281296,0,0.7281296,15.90529,83.76525,0.0207594,0.2892335,0.2623751,1000,6.748317,
1/6/16 11:00,0.2226527,23.8284,-23.87327,26.87876,0.2580154,2.322139,0.3301628,0.3301628,0.12,0.05,0,0.9163364,1.246499,186.2928,-1.37E-08,0,2.322139,1.384999,1.246499,0,0,0.9371396,6.012617,0.9371396,0,0.9371396,16.76929,88.31551,0.01985835,0.3301628,0.5805346,1000,8.334755,
1/6/16 12:00,0.300756,27.09929,-8.969958,16.6081,0.4099659,3.689693,0.2869304,0.2869304,0.12,0.05,0,2.251729,2.53866,145.3402,-3.98E-08,0,3.689693,2.820733,2.53866,0,0,0.8689599,6.364499,0.8689599,0,0.8689599,17.57044,92.53473,0.01909003,0.2869304,0.9224232,1000,10.05419,
1/6/16 13:00,0.3322305,27.33885,6.598499,15.62041,0.5008821,4.507939,1.527024,1.527024,0.12,0.05,0,2.064341,3.591365,125.5216,-7.78E-09,0,4.507939,3.990406,3.591365,0,0,0.5175331,6.663211,0.5175331,0,0.5175331,18.04758,95.04758,0.01866006,1.527024,1.126985,1000,11.17115,
1/6/16 14:00,0.3159104,24.513,21.67123,25.04268,0.5198396,4.678556,0.3449885,0.3449885,0.45,0.2,0,3.556716,3.901705,119.9106,-1.05E-07,0,4.678556,4.335228,3.901705,0,0,0.3433281,6.811285,0.3433281,0,0.3433281,18.36411,96.71461,0.01838534,0.3449885,1.169639,1000,11.48984,
1/6/16 15:00,0.2016697,18.99583,35.34674,37.72566,0.2768829,2.491946,0.3047051,0.3047051,0.45,0.2,0,1.733061,2.037766,122.2881,5.50E-08,0,2.491946,2.264185,2.037766,0,0,0.2277615,6.909517,0.2277615,0,0.2277615,18.57409,97.8205,0.01820752,0.3047051,0.6229866,1000,9.401464,
1/6/16 16:00,0.1060806,11.36998,47.3233,51.26073,0.1391802,1.252622,0.4943829,0.4943829,0.45,0.2,0,0.4969911,0.991374,126.3521,-1.46E-08,0,1.252622,1.101527,0.991374,0,0,0.1510953,6.974684,0.1510953,0,0.1510953,18.7134,98.55414,0.01809143,0.4943829,0.3131555,1000,8.227305,
1/6/16 17:00,0.0279773,2.211016,57.78102,65.05598,0.06154893,0.5539404,0.3175622,0.3175622,0.45,0.2,0,0.09077232,0.4083345,135.6585,-1.84E-09,0,0.5539404,0.453705,0.4083345,0,0,0.1002354,7.017914,0.1002354,0,0.1002354,18.80581,99.04082,0.01801524,0.3175622,0.1384851,1000,7.571855,
1/6/16 18:00,0,0,67.13084,90,0,0,1.07136,1.07136,0.45,0.2,0,0,1.07136,0,0,0,0,1.1904,1.07136,0,0,0.0664959,7.046593,0,1.1904,-1.1904,17.51464,92.24087,0.01801524,1.07136,0,1000,7.046593,
1/6/16 19:00,0,0,75.87241,90,0,0,1.479279,1.479279,0.45,0.2,0,0,1.479279,0,0,0,0,1.643644,1.479279,0,0,0.7878938,6.433404,0,1.643644,-1.643644,15.73186,82.85184,0.01801524,1.479279,0,1000,6.433404,
1/6/16 20:00,0,0,84.59441,90,0,0,0.4879674,0.4879674,0.45,0.2,0,2.88E-08,0.4879675,0,-4.53E-16,0,0,0.5421861,0.4879675,0,0,0.9371396,5.698409,0,0.5421861,-0.5421861,15.14377,79.7547,0.01801524,0.4879674,0,1000,5.698409,
1/6/16 21:00,0,0,94.12084,90,0,0,0.3181909,0.3181909,0.05,0.02,1.359457,0,0.3181909,0,-1.43E-08,0,0,0,0,1.041266,0.9371396,0.9371396,5.578354,0.9371396,0,0.9371396,16.00777,84.30495,0.01980885,0.3181909,0,1000,5.578354,
1/6/16 22:00,0,0,105.9384,90,0,0,0.2913549,0.2913549,0.05,0.02,0.2913549,0,0.2913549,0,0,0,0,0,0,0,0,0.9371396,6.054166,0,0,0,16.00777,84.30495,0.01980885,0.2913549,0,1000,6.054166,
1/6/16 23:00,0,0,123.4172,90,0,0,0.3537503,0.3537503,0.05,0.02,0.3537503,0,0.3537503,0,0,0,0,0,0,0,0,0.9371396,5.999506,0,0,0,16.00777,84.30495,0.01980885,0.3537503,0,1000,5.999506,
1/7/16 0:00,0,0,154.199,90,0,0,0.3150171,0.3150171,0.05,0.02,0.3150171,0,0.3150171,0,0,0,0,0,0,0,0,0.9371396,5.990191,0,0,0,16.00777,84.30495,0.01980885,0.3150171,0,1000,5.990191,
1/7/16 1:00,0,0,-161.025,90,0,0,0.2075998,0.2075998,0.05,0,0.2075998,0,0.2075998,0,0,0,0,0,0,0,0,0.9371396,5.988603,0,0,0,16.00777,84.30495,0.01980885,0.2075998,0,1000,5.988603,
1/7/16 2:00,0,0,-127.3614,90,0,0,0.2280003,0.2280003,0.05,0,0.2280003,0,0.2280003,0,0,0,0,0,0,0,0,0.9371396,5.988333,0,0,0,16.00777,84.30495,0.01980885,0.2280003,0,1000,5.988333,
1/7/16 3:00,0,0,-108.3754,90,0,0,0.2876562,0.2876562,0.05,0,0.2876562,0,0.2876562,0,0,0,0,0,0,0,0,0.9371396,5.988286,0,0,0,16.00777,84.30495,0.01980885,0.2876562,0,1000,5.988286,
1/7/16 4:00,0,0,-95.93098,90,0,0,0.2087527,0.2087527,0.05,0,0.2087527,0,0.2087527,0,0,0,0,0,0,0,0,0.9371396,5.988279,0,0,0,16.00777,84.30495,0.01980885,0.2087527,0,1000,5.988279,
1/7/16 5:00,0,0,-86.1473,90,0,0,0.2336487,0.2336487,0.05,0,0.2336487,0,0.2336487,0,0,0,0,0,0,0,0,0.9371396,5.988277,0,0,0,16.00777,84.30495,0.01980885,0.2336487,0,1000,5.988277,
1/7/16 6:00,0,0,-77.34965,90,0,0,0.2384602,0.2384602,0.05,0,0.2384602,0,0.2384602,0,0,0,0,0,0,0,0,0.9371396,5.988277,0,0,0,16.00777,84.30495,0.01980885,0.2384602,0,1000,5.988277,
1/7/16 7:00,0,0,-68.64549,90,0,0,0.1824839,0.1824839,0.05,0,0.1824839,0,0.1824839,0,0,0,0,0,0,0,0,0.9371396,5.988277,0,0,0,16.00777,84.30495,0.01980885,0.1824839,0,1000,5.988277,
1/7/16 8:00,0,0,-59.42099,90,0,0,0.2540284,0.2540284,0.05,0,0.2540284,0,0.2540284,0,0,0,0,0,0,0,0,0.9371396,5.988277,0,0,0,16.00777,84.30495,0.01980885,0.2540284,0,1000,5.988277,
1/7/16 9:00,0.01748581,10.07402,-49.16357,53.45199,0.01556567,0.140091,0.2110945,0.2110945,0.12,0.05,0.08501266,0,0.2110945,66.3641,0,0,0.140091,0.140091,0.1260819,0,0,0.9371396,5.988277,0,0,0,16.00777,84.30495,0.01980885,0.2110945,0.03502275,1000,6.128368,
1/7/16 10:00,0.05712033,17.99166,-37.43991,39.83628,0.05119999,0.4607999,0.2071754,0.2071754,0.12,0.05,0,0,0.2071754,222.4202,0,0,0.4607999,0.2301949,0.2071754,0,0,0.9371396,5.988277,0.230605,0,0.230605,16.22038,85.42464,0.01962589,0.2071754,0.1152,1000,6.449077,
1/7/16 11:00,0.1037492,23.89677,-24.01484,26.91412,0.09355973,0.8420375,0.2703688,0.2703688,0.12,0.05,0,0,0.2703688,311.4403,0,0,0.8420375,0.3004098,0.2703688,0,0,0.9371396,6.08766,0.5416276,0,0.5416276,16.71973,88.0545,0.01920918,0.2703688,0.2105094,1000,6.929698,
1/7/16 12:00,0.1480466,27.19356,-9.095853,16.56786,0.1347175,1.212457,0.1962743,0.1962743,0.12,0.05,0,0.0515115,0.2477858,489.3166,9.67E-10,0,1.212457,0.2753176,0.2477858,0,0,0.9371396,6.304616,0.9371396,0,0.9371396,17.58373,92.60476,0.01852849,0.1962743,0.3031143,1000,7.517074,
1/7/16 13:00,0.1771896,27.45585,6.499356,15.48159,0.165781,1.492029,0.7581441,0.7581441,0.12,0.05,0,0.1229235,0.8810676,169.3433,-3.62E-09,0,1.492029,0.978964,0.8810676,0,0,0.5130647,6.667009,0.5130647,0,0.5130647,18.05676,95.09593,0.01817587,0.7581441,0.3730072,1000,8.159039,
1/7/16 14:00,0.1900125,24.6462,21.60441,24.90192,0.1909963,1.718966,0.1867344,0.1867344,0.45,0.2,0,1.054356,1.241091,138.5045,3.52E-08,0,1.718966,1.37899,1.241091,0,0,0.3399764,6.814135,0.3399764,0,0.3399764,18.3702,96.74668,0.01794951,0.1867344,0.4297416,1000,8.533101,
1/7/16 15:00,0.1224007,19.13813,35.31028,37.60027,0.115378,1.038402,0.2030802,0.2030802,0.45,0.2,0,0.5284972,0.7315774,141.9401,-2.22E-08,0,1.038402,0.8128638,0.7315774,0,0,0.225538,6.911407,0.225538,0,0.225538,18.57813,97.84177,0.01780243,0.2030802,0.2596004,1000,7.949809,
1/7/16 16:00,0.0781033,11.51591,47.31118,51.14833,0.07748537,0.6973683,0.2588628,0.2588628,0.45,0.2,0,0.2341103,0.4929731,141.4617,6.35E-09,0,0.6973683,0.5477479,0.4929731,0,0,0.1496203,6.975937,0.1496203,0,0.1496203,18.71608,98.56824,0.01770618,0.2588628,0.1743421,1000,7.673306,
1/7/16 17:00,0.01981726,2.35728,57.78717,64.9549,0.0231375,0.2082375,0.2681696,0.2681696,0.45,0.2,0,0,0.2681696,77.65142,0,0,0.2082375,0.2979662,0.2681696,0,0,0.09925696,7.018746,0,0.08972871,-0.08972871,18.61875,98.05569,0.01770618,0.2681696,0.05205937,1000,7.226984,
1/7/16 18:00,0,0,67.15073,90,0,0,0.6444831,0.6444831,0.45,0.2,0,0,0.6444831,0,0,0,0,0.7160923,0.6444831,0,0,0.1696941,6.958874,0,0.7160923,-0.7160923,17.84204,93.96513,0.01770618,0.6444831,0,1000,6.958874,
1/7/16 19:00,0,0,75.90324,90,0,0,0.9091023,0.9091023,0.45,0.2,0,0,0.9091023,0,0,0,0,1.010114,0.9091023,0,0,0.5908533,6.600889,0,1.010114,-1.010114,16.74642,88.19505,0.01770618,0.9091023,0,1000,6.600889,
1/7/16 20:00,0,0,84.63425,90,0,0,0.3246232,0.3246232,0.45,0.2,0,0,0.3246232,0,0,0,0,0.3606924,0.3246232,0,0,0.9371396,6.149767,0,0.3606924,-0.3606924,16.35519,86.13465,0.01770618,0.3246232,0,1000,6.149767,
1/7/16 21:00,0,0,94.16749,90,0,0,0.2297704,0.2297704,0.05,0.02,0.2297704,0,0.2297704,0,0,0,0,0,0,0,0,0.9371396,6.062149,0,0,0,16.35519,86.13465,0.01770618,0.2297704,0,1000,6.062149,
1/7/16 22:00,0,0,105.9841,90,0,0,0.12206,0.12206,0.05,0.02,0.12206,0,0.12206,0,0,0,0,0,0,0,0,0.9371396,6.108683,0,0,0,16.35519,86.13465,0.01770618,0.12206,0,1000,6.108683,
1/7/16 23:00,0,0,123.4267,90,0,0,0.2138312,0.2138312,0.05,0.02,0.2138312,0,0.2138312,0,0,0,0,0,0,0,0,0.9371396,6.116614,0,0,0,16.35519,86.13465,0.01770618,0.2138312,0,1000,6.116614,
1/8/16 0:00,0,0,154.0345,90,0,0,0.1987509,0.1987509,0.05,0.02,0.1987509,0,0.1987509,0,0,0,0,0,0,0,0,0.9371396,6.117965,0,0,0,16.35519,86.13465,0.01770618,0.1987509,0,1000,6.117965,
1/8/16 1:00,0,0,-161.4275,90,0,0,0.3502664,0.3502664,0.05,0,0.3502664,0,0.3502664,0,0,0,0,0,0,0,0,0.9371396,6.118196,0,0,0,16.35519,86.13465,0.01770618,0.3502664,0,1000,6.118196,
1/8/16 2:00,0,0,-127.7151,90,0,0,0.3886741,0.3886741,0.05,0,0.3886741,0,0.3886741,0,0,0,0,0,0,0,0,0.9371396,6.118235,0,0,0,16.35519,86.13465,0.01770618,0.3886741,0,1000,6.118235,
1/8/16 3:00,0,0,-108.6369,90,0,0,0.3526779,0.3526779,0.05,0,0.3526779,0,0.3526779,0,0,0,0,0,0,0,0,0.9371396,6.118241,0,0,0,16.35519,86.13465,0.01770618,0.3526779,0,1000,6.118241,
1/8/16 4:00,0,0,-96.13783,90,0,0,0.3457769,0.3457769,0.05,0,0.3457769,0,0.3457769,0,0,0,0,0,0,0,0,0.9371396,6.118242,0,0,0,16.35519,86.13465,0.01770618,0.3457769,0,1000,6.118242,
1/8/16 5:00,0,0,-86.32395,90,0,0,0.3853814,0.3853814,0.05,0,0.3853814,0,0.3853814,0,0,0,0,0,0,0,0,0.9371396,6.118242,0,0,0,16.35519,86.13465,0.01770618,0.3853814,0,1000,6.118242,
1/8/16 6:00,0,0,-77.51009,90,0,0,0.3198223,0.3198223,0.05,0,0.3198223,0,0.3198223,0,0,0,0,0,0,0,0,0.9371396,6.118242,0,0,0,16.35519,86.13465,0.01770618,0.3198223,0,1000,6.118242,
1/8/16 7:00,0,0,-68.79819,90,0,0,0.3765057,0.3765057,0.05,0,0.3765057,0,0.3765057,0,0,0,0,0,0,0,0,0.9371396,6.118242,0,0,0,16.35519,86.13465,0.01770618,0.3765057,0,1000,6.118242,
1/8/16 8:00,0,0,-59.57124,90,0,0,0.454087,0.454087,0.05,0,0.454087,0,0.454087,0,0,0,0,0,0,0,0,0.9371396,6.118242,0,0,0,16.35519,86.13465,0.01770618,0.454087,0,1000,6.118242,
1/8/16 9:00,0.03264019,10.1017,-49.3139,53.53587,0.02966247,0.2669622,0.3635089,0.3635089,0.12,0.05,0.1232429,0,0.3635089,73.44036,0,0,0.2669622,0.2669622,0.240266,0,0,0.9371396,6.118242,0,0,0,16.35519,86.13465,0.01770618,0.3635089,0.06674056,1000,6.385204,
1/8/16 10:00,0.1060806,18.04123,-37.58943,39.90155,0.09836601,0.8852941,0.3628933,0.3628933,0.12,0.05,0,0,0.3628933,243.9543,0,0,0.8852941,0.4032148,0.3628933,0,0,0.9371396,6.118242,0.4820792,0,0.4820792,16.79965,88.47537,0.01740303,0.3628933,0.2213235,1000,7.003536,
1/8/16 11:00,0.2459671,23.97163,-24.15777,26.946,0.3120698,2.808628,0.4061857,0.4061857,0.12,0.05,0,1.298755,1.704941,164.7346,-1.17E-08,0,2.808628,1.894379,1.704941,0,0,0.9142492,6.326003,0.9142492,0,0.9142492,17.64254,92.91448,0.01685572,0.4061857,0.7021571,1000,9.134631,
1/8/16 12:00,0.3345619,27.29443,-9.221595,16.52253,0.5082375,4.574137,0.4155107,0.4155107,0.12,0.05,0,3.259127,3.674637,124.4786,1.16E-07,0,4.574137,4.082931,3.674637,0,0,0.4912065,6.685589,0.4912065,0,0.4912065,18.09541,95.29951,0.01657564,0.4155107,1.143534,1000,11.25973,
1/8/16 13:00,0.3741964,27.57925,6.402067,15.33732,0.6334286,5.700857,1.822598,1.822598,0.12,0.05,0,3.014897,4.837495,117.8473,-8.87E-08,0,5.700857,5.374994,4.837495,0,0,0.3258629,6.826131,0.3258629,0,0.3258629,18.39584,96.88174,0.01639492,1.822598,1.425214,1000,12.52699,
1/8/16 14:00,0.3473849,24.7853,21.54096,24.75879,0.6227741,5.604967,0.3955388,0.3955388,0.45,0.2,0,4.454374,4.849913,115.5684,1.87E-07,0,5.604967,5.388792,4.849913,0,0,0.2161752,6.919365,0.2161752,0,0.2161752,18.59515,97.93136,0.01627719,0.3955388,1.401242,1000,12.52433,
1/8/16 15:00,0.2704473,19.28563,35.27826,37.47431,0.5219632,4.697669,0.3797978,0.3797978,0.45,0.2,0,3.719036,4.098834,114.6099,4.95E-08,0,4.697669,4.55426,4.098834,0,0,0.1434093,6.981216,0.1434093,0,0.1434093,18.72736,98.62769,0.01620001,0.3797978,1.174417,1000,11.67889,
1/8/16 16:00,0.1538752,11.66632,47.30418,51.03638,0.3341457,3.007311,0.4850723,0.4850723,0.45,0.2,0,2.135885,2.620957,114.741,4.31E-08,0,3.007311,2.912175,2.620957,0,0,0.09513649,7.022248,0.09513649,0,0.09513649,18.81507,99.08961,0.01614922,0.4850723,0.7518278,1000,10.02956,
1/8/16 17:00,0.03497163,2.507419,57.79882,64.85493,0.1020744,0.9186696,0.3913268,0.3913268,0.45,0.2,0,0.3786743,0.7700011,119.3076,1.53E-08,0,0.9186696,0.8555567,0.7700011,0,0,0.06311289,7.049469,0.06311289,0,0.06311289,18.87326,99.39606,0.0161157,0.3913268,0.2296674,1000,7.968138,
1/8/16 18:00,0,0,67.17648,90,0,0,1.175062,1.175062,0.45,0.2,0,0,1.175062,0,0,0,0,1.305625,1.175062,0,0,0.04186852,7.067526,0,1.305625,-1.305625,17.45711,91.93791,0.0161157,1.175062,0,1000,7.067526,
1/8/16 19:00,0,0,75.94034,90,0,0,1.982458,1.982458,0.45,0.2,0,9.05E-08,1.982458,0,1.28E-15,0,0,2.202731,1.982458,0,0,0.8278006,6.399484,0,2.202731,-2.202731,15.06792,79.3552,0.0161157,1.982458,0,1000,6.399484,
1/8/16 20:00,0,0,84.68116,90,0,0,0.6045902,0.6045902,0.45,0.2,0,0,0.6045902,0,0,0,0,0.6717669,0.6045902,0,0,0.9371396,5.391307,0,0.6717669,-0.6717669,14.33928,75.51785,0.0161157,0.6045902,0,1000,5.391307,
1/8/16 21:00,0,0,94.22221,90,0,0,0.418242,0.418242,0.05,0.02,1.459508,0,0.418242,0,-1.43E-08,0,0,0,0,1.041266,0.9371396,0.9371396,5.254275,0.9371396,0,0.9371396,15.20328,80.06812,0.01758808,0.418242,0,1000,5.254275,
1/8/16 22:00,0,0,106.0395,90,0,0,0.3663826,0.3663826,0.05,0.02,0.3663826,0,0.3663826,0,0,0,0,0,0,0,0,0.9371396,5.749277,0,0,0,15.20328,80.06812,0.01758808,0.3663826,0,1000,5.749277,
